timestamp,status,bucket,relative_path,remote_path,bytes,message
2026-01-19T10:21:00.032Z,OK,archive-people,1.08 Regent Court\Archive\Regent Court Powerpoint.pptx,prospects-and-clients-people-c044accb9f/1.08 Regent Court/Archive/Regent Court Powerpoint.pptx,10764364,
2026-01-19T10:21:00.033Z,SKIP,,1.08 Regent Court\Archive\Thumbs.db,,53248,SKIP_skip_ext:.db
2026-01-19T10:21:00.033Z,SKIP,,1.08 Regent Court\Archive\Untitled-1.psd,,72267281,SKIP_over_50MB (68.9MB)
2026-01-19T10:21:00.033Z,SKIP,,1.08 Regent Court\Thumbs.db,,176640,SKIP_skip_ext:.db
2026-01-19T10:21:05.484Z,OK,archive-people,1.09 Broughton Shopping Park\Broughton Shopping Park Christmas 2025-2027.pptx,prospects-and-clients-people-c044accb9f/1.09 Broughton Shopping Park/Broughton Shopping Park Christmas 2025-2027.pptx,6287696,
2026-01-19T10:21:08.914Z,OK,archive-product,1.09 Broughton Shopping Park\Broughton Shopping Park Christmas Proposal 2025-2027.pdf,prospects-and-clients-product-c044accb9f/1.09 Broughton Shopping Park/Broughton Shopping Park Christmas Proposal 2025-2027.pdf,3725152,
2026-01-19T10:21:09.253Z,OK,archive-people,1.09 Broughton Shopping Park\FP1.09 2025-2027 Cost Sheet .xlsx,prospects-and-clients-people-c044accb9f/1.09 Broughton Shopping Park/FP1.09 2025-2027 Cost Sheet .xlsx,67993,
2026-01-19T10:21:09.254Z,SKIP,,1.09 Frenchgate\Thumbs.db,,13824,SKIP_skip_ext:.db
2026-01-19T10:21:09.828Z,OK,archive-product,1.09 Lakeside\Blank  -Contractor Framework Agreement 11042019 v2 (7).pdf,prospects-and-clients-product-c044accb9f/1.09 Lakeside/Blank  -Contractor Framework Agreement 11042019 v2 (7).pdf,443188,
2026-01-19T10:21:10.180Z,OK,archive-people,1.09 Lakeside\Blank - Service Line - Final Request for Proposal - Form of Tender - PH090318 (7).docx,prospects-and-clients-people-c044accb9f/1.09 Lakeside/Blank - Service Line - Final Request for Proposal - Form of Tender - PH090318 (7).docx,32067,
2026-01-19T10:21:10.392Z,OK,archive-people,1.09 Lakeside\Fizzco - Service Line - Final Request for Proposal - Form of Tender - 1054721.docx,prospects-and-clients-people-c044accb9f/1.09 Lakeside/Fizzco - Service Line - Final Request for Proposal - Form of Tender - 1054721.docx,35422,
2026-01-19T10:21:18.972Z,OK,archive-product,1.09 Lakeside\FP1.09 Lakeside 2024 Fizzco Proposal.pdf,prospects-and-clients-product-c044accb9f/1.09 Lakeside/FP1.09 Lakeside 2024 Fizzco Proposal.pdf,9986834,
2026-01-19T10:21:18.972Z,SKIP,,1.09 Lakeside\FP1.09 Lakeside 2024 Fizzco Proposal.pptx,,68817512,SKIP_over_50MB (65.6MB)
2026-01-19T10:21:28.107Z,OK,archive-product,1.09 Lakeside\FP1.09 Lakeside 2024 PDF.pdf,prospects-and-clients-product-c044accb9f/1.09 Lakeside/FP1.09 Lakeside 2024 PDF.pdf,9844416,
2026-01-19T10:21:28.107Z,SKIP,,1.09 Lakeside\FP1.09 Lakeside 2024.pptx,,207416940,SKIP_over_50MB (197.8MB)
2026-01-19T10:21:28.108Z,SKIP,,1.09 Lakeside\FP1.09 Lakeside 24 FINAL.pptx,,163479857,SKIP_over_50MB (155.9MB)
2026-01-19T10:21:28.108Z,SKIP,,1.09 Lakeside\FP1.09 Lakeside 24 NEW.pptx,,991439297,SKIP_over_50MB (945.5MB)
2026-01-19T10:21:38.175Z,OK,archive-product,1.09 Lakeside\FP1.09 Lakeside 24.pdf,prospects-and-clients-product-c044accb9f/1.09 Lakeside/FP1.09 Lakeside 24.pdf,12088335,
2026-01-19T10:21:38.176Z,SKIP,,1.09 Lakeside\FP1.09 Lakeside 24.pptx,,1076581530,SKIP_over_50MB (1026.7MB)
2026-01-19T10:21:54.419Z,OK,archive-product,1.09 Lakeside\FP1.09 Lakeside 24_NEW.pdf,prospects-and-clients-product-c044accb9f/1.09 Lakeside/FP1.09 Lakeside 24_NEW.pdf,19796451,
2026-01-19T10:21:55.117Z,OK,archive-people,1.09 Lakeside\FP1.09 Lakeside costs 2024.xlsx,prospects-and-clients-people-c044accb9f/1.09 Lakeside/FP1.09 Lakeside costs 2024.xlsx,67976,
2026-01-19T10:21:55.741Z,OK,archive-product,1.09 Lakeside\FP1.09 Lakeside Form of Tender.pdf,prospects-and-clients-product-c044accb9f/1.09 Lakeside/FP1.09 Lakeside Form of Tender.pdf,422477,
2026-01-19T10:21:56.101Z,OK,archive-people,1.09 Lakeside\GGS - Lakeside Shopping Centre - Request for Proposal - SAVT1000529.docx,prospects-and-clients-people-c044accb9f/1.09 Lakeside/GGS - Lakeside Shopping Centre - Request for Proposal - SAVT1000529.docx,49878,
2026-01-19T10:21:56.353Z,OK,archive-people,1.09 Lakeside\Lakeside Centre Xmas Decs 2024-26 Cost Model Template - Fizzco.xlsx,prospects-and-clients-people-c044accb9f/1.09 Lakeside/Lakeside Centre Xmas Decs 2024-26 Cost Model Template - Fizzco.xlsx,49884,
2026-01-19T10:21:56.545Z,OK,archive-people,1.09 Lakeside\Lakeside Christmas Decs Brief.docx,prospects-and-clients-people-c044accb9f/1.09 Lakeside/Lakeside Christmas Decs Brief.docx,33169,
2026-01-19T10:22:00.301Z,OK,archive-people,1.09 Lakeside\Mood Board.docx,prospects-and-clients-people-c044accb9f/1.09 Lakeside/Mood Board.docx,3852493,
2026-01-19T10:22:01.271Z,OK,archive-product,1.09 Lakeside\Proactis - Service Partner Tender Guidance v1.0 (4).pdf,prospects-and-clients-product-c044accb9f/1.09 Lakeside/Proactis - Service Partner Tender Guidance v1.0 (4).pdf,138863,
2026-01-19T10:22:01.615Z,OK,archive-people,1.09 Lakeside\Seasonal Decs - Presentation Agenda.docx,prospects-and-clients-people-c044accb9f/1.09 Lakeside/Seasonal Decs - Presentation Agenda.docx,23677,
2026-01-19T10:22:02.080Z,OK,archive-product,1.09 Lakeside\Selfie location potential.pdf,prospects-and-clients-product-c044accb9f/1.09 Lakeside/Selfie location potential.pdf,289005,
2026-01-19T10:22:02.315Z,OK,archive-people,1.09 Lakeside\Sustainability Crap for Lakeside.docx,prospects-and-clients-people-c044accb9f/1.09 Lakeside/Sustainability Crap for Lakeside.docx,16197,
2026-01-19T10:22:02.316Z,SKIP,,1.09 Lakeside\Thumbs.db,,78848,SKIP_skip_ext:.db
2026-01-19T10:22:11.038Z,OK,archive-product,1.09 Lexicon Bracknell\1.09 The Lexicon 2024.pdf,prospects-and-clients-product-c044accb9f/1.09 Lexicon Bracknell/1.09 The Lexicon 2024.pdf,10133276,
2026-01-19T10:22:11.039Z,SKIP,,1.09 Lexicon Bracknell\1.09 The Lexicon 2024.pptx,,199580516,SKIP_over_50MB (190.3MB)
2026-01-19T10:22:24.040Z,OK,archive-people,1.09 Lexicon Bracknell\2018 Business Presentation - Savills.pptx,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/2018 Business Presentation - Savills.pptx,15402953,
2026-01-19T10:22:32.649Z,OK,archive-people,1.09 Lexicon Bracknell\2023 Business Plan v1.pptx,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/2023 Business Plan v1.pptx,5633121,
2026-01-19T10:22:32.650Z,SKIP,,1.09 Lexicon Bracknell\2023 Service Partner Review Meeting - Fizzco.pptx,,86490627,SKIP_over_50MB (82.5MB)
2026-01-19T10:22:32.650Z,SKIP,,1.09 Lexicon Bracknell\2024 - Fizzco Credentials Document.pptx,,69741823,SKIP_over_50MB (66.5MB)
2026-01-19T10:22:47.512Z,OK,archive-people,1.09 Lexicon Bracknell\2024 Business Presentation - Savills.pptx,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/2024 Business Presentation - Savills.pptx,15402989,
2026-01-19T10:22:47.962Z,OK,archive-people,1.09 Lexicon Bracknell\Christmas Decorations - The Lexicon 2024.msg,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/Christmas Decorations - The Lexicon 2024.msg,167424,
2026-01-19T10:22:51.339Z,OK,archive-people,1.09 Lexicon Bracknell\Christmas Decorations Brief_The Lexicon_Christmas 2024 (1).docx,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/Christmas Decorations Brief_The Lexicon_Christmas 2024 (1).docx,3852569,
2026-01-19T10:22:55.193Z,OK,archive-people,1.09 Lexicon Bracknell\Christmas Decorations Brief_The Lexicon_Christmas 2024.docx,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/Christmas Decorations Brief_The Lexicon_Christmas 2024.docx,3989632,
2026-01-19T10:22:56.363Z,OK,archive-product,1.09 Lexicon Bracknell\Christmas Decorations Map_v3.pdf,prospects-and-clients-product-c044accb9f/1.09 Lexicon Bracknell/Christmas Decorations Map_v3.pdf,1144046,
2026-01-19T10:23:09.562Z,OK,archive-people,1.09 Lexicon Bracknell\Credentials\2018 Business Presentation - Savills.pptx,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/Credentials/2018 Business Presentation - Savills.pptx,15402953,
2026-01-19T10:23:14.631Z,OK,archive-people,1.09 Lexicon Bracknell\Credentials\2023 Business Plan v1.pptx,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/Credentials/2023 Business Plan v1.pptx,5633121,
2026-01-19T10:23:14.632Z,SKIP,,1.09 Lexicon Bracknell\Credentials\2023 Service Partner Review Meeting - Fizzco.pptx,,86490627,SKIP_over_50MB (82.5MB)
2026-01-19T10:23:14.633Z,SKIP,,1.09 Lexicon Bracknell\Credentials\2024 - Fizzco Credentials Document.pptx,,69741823,SKIP_over_50MB (66.5MB)
2026-01-19T10:23:28.345Z,OK,archive-people,1.09 Lexicon Bracknell\Credentials\2024 Business Presentation - Savills.pptx,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/Credentials/2024 Business Presentation - Savills.pptx,15402989,
2026-01-19T10:23:28.919Z,OK,archive-people,1.09 Lexicon Bracknell\Credentials\Christmas Decorations - The Lexicon 2024.msg,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/Credentials/Christmas Decorations - The Lexicon 2024.msg,167424,
2026-01-19T10:23:33.147Z,OK,archive-people,1.09 Lexicon Bracknell\Credentials\Christmas Decorations Brief_The Lexicon_Christmas 2024.docx,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/Credentials/Christmas Decorations Brief_The Lexicon_Christmas 2024.docx,3989632,
2026-01-19T10:23:46.828Z,OK,archive-people,1.09 Lexicon Bracknell\Credentials\FP 1.30 2018 RDI REIT Company Presentation.pptx,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/Credentials/FP 1.30 2018 RDI REIT Company Presentation.pptx,15017307,
2026-01-19T10:23:46.829Z,SKIP,,1.09 Lexicon Bracknell\Credentials\Thumbs.db,,42496,SKIP_skip_ext:.db
2026-01-19T10:24:03.097Z,OK,archive-people,1.09 Lexicon Bracknell\FP 1.30 2018 RDI REIT Company Presentation.pptx,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/FP 1.30 2018 RDI REIT Company Presentation.pptx,15017307,
2026-01-19T10:24:03.476Z,OK,archive-people,1.09 Lexicon Bracknell\FP1.09 - 2024 Project Plan Example.xlsx,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/FP1.09 - 2024 Project Plan Example.xlsx,60294,
2026-01-19T10:24:03.673Z,OK,archive-people,1.09 Lexicon Bracknell\FP1.09 2024 Cost Sheet.xlsx,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/FP1.09 2024 Cost Sheet.xlsx,57818,
2026-01-19T10:24:04.095Z,OK,archive-product,1.09 Lexicon Bracknell\GGS - Seasonal Decorations - Request for Proposal - SAVT1000510 - 2024.pdf,prospects-and-clients-product-c044accb9f/1.09 Lexicon Bracknell/GGS - Seasonal Decorations - Request for Proposal - SAVT1000510 - 2024.pdf,279475,
2026-01-19T10:24:04.635Z,OK,archive-performance,1.09 Lexicon Bracknell\Proactis response 13 Mar 2024\Artificial Tree.jpg,prospects-and-clients-performance-c044accb9f/1.09 Lexicon Bracknell/Proactis response 13 Mar 2024/Artificial Tree.jpg,236208,
2026-01-19T10:24:04.850Z,OK,archive-performance,1.09 Lexicon Bracknell\Proactis response 13 Mar 2024\Braccan Walk South.jpg,prospects-and-clients-performance-c044accb9f/1.09 Lexicon Bracknell/Proactis response 13 Mar 2024/Braccan Walk South.jpg,52446,
2026-01-19T10:24:05.034Z,OK,archive-performance,1.09 Lexicon Bracknell\Proactis response 13 Mar 2024\Eagle Lane.jpg,prospects-and-clients-performance-c044accb9f/1.09 Lexicon Bracknell/Proactis response 13 Mar 2024/Eagle Lane.jpg,35594,
2026-01-19T10:24:05.193Z,OK,archive-performance,1.09 Lexicon Bracknell\Proactis response 13 Mar 2024\Eyebolts.jpg,prospects-and-clients-performance-c044accb9f/1.09 Lexicon Bracknell/Proactis response 13 Mar 2024/Eyebolts.jpg,35765,
2026-01-19T10:24:05.535Z,OK,archive-performance,1.09 Lexicon Bracknell\Proactis response 13 Mar 2024\Eyebolts.png,prospects-and-clients-performance-c044accb9f/1.09 Lexicon Bracknell/Proactis response 13 Mar 2024/Eyebolts.png,26012,
2026-01-19T10:24:05.752Z,OK,archive-people,1.09 Lexicon Bracknell\Proactis response 13 Mar 2024\Proactis Full Transcript.docx,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/Proactis response 13 Mar 2024/Proactis Full Transcript.docx,36835,
2026-01-19T10:24:06.145Z,OK,archive-performance,1.09 Lexicon Bracknell\Proactis response 13 Mar 2024\Real tree.jpg,prospects-and-clients-performance-c044accb9f/1.09 Lexicon Bracknell/Proactis response 13 Mar 2024/Real tree.jpg,229822,
2026-01-19T10:24:06.969Z,OK,archive-product,1.09 Lexicon Bracknell\Savills form of tender.pdf,prospects-and-clients-product-c044accb9f/1.09 Lexicon Bracknell/Savills form of tender.pdf,391577,
2026-01-19T10:24:07.143Z,OK,archive-people,1.09 Lexicon Bracknell\The Lexicon Xmas Decs 2024 Cost Model Template - Fizzco.xlsx,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/The Lexicon Xmas Decs 2024 Cost Model Template - Fizzco.xlsx,35225,
2026-01-19T10:24:07.143Z,SKIP,,1.09 Lexicon Bracknell\Thumbs.db,,84992,SKIP_skip_ext:.db
2026-01-19T10:24:07.237Z,FAIL,archive-people,1.09 Lexicon Bracknell\~$ristmas Decorations Brief_The Lexicon_Christmas 2024.docx,prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/~$ristmas Decorations Brief_The Lexicon_Christmas 2024.docx,162,Invalid key: prospects-and-clients-people-c044accb9f/1.09 Lexicon Bracknell/~$ristmas Decorations Brief_The Lexicon_Christmas 2024.docx
2026-01-19T10:24:12.085Z,OK,archive-product,"1.11 Market Avenue, Huddersfield\Archive\FP 1.11 Market Avenue v2.pdf","prospects-and-clients-product-c044accb9f/1.11 Market Avenue, Huddersfield/Archive/FP 1.11 Market Avenue v2.pdf",4784698,
2026-01-19T10:24:20.381Z,OK,archive-product,"1.11 Market Avenue, Huddersfield\Archive\FP 1.11 Market Avenue.pdf","prospects-and-clients-product-c044accb9f/1.11 Market Avenue, Huddersfield/Archive/FP 1.11 Market Avenue.pdf",7789920,
2026-01-19T10:24:34.690Z,OK,archive-people,"1.11 Market Avenue, Huddersfield\Archive\FP 1.11 Market Avenue.pptx","prospects-and-clients-people-c044accb9f/1.11 Market Avenue, Huddersfield/Archive/FP 1.11 Market Avenue.pptx",14534148,
2026-01-19T10:24:34.690Z,SKIP,,"1.11 Market Avenue, Huddersfield\Archive\Thumbs.db",,37376,SKIP_skip_ext:.db
2026-01-19T10:24:35.091Z,OK,archive-product,"1.11 Market Avenue, Huddersfield\Contract info\(707097275) TWIMC Letter.pdf","prospects-and-clients-product-c044accb9f/1.11 Market Avenue, Huddersfield/Contract info/(707097275) TWIMC Letter.pdf",71904,
2026-01-19T10:24:35.304Z,OK,archive-people,"1.11 Market Avenue, Huddersfield\Contract info\1.11 2018 Market Avenue Contract v2.docx","prospects-and-clients-people-c044accb9f/1.11 Market Avenue, Huddersfield/Contract info/1.11 2018 Market Avenue Contract v2.docx",52683,
2026-01-19T10:24:35.669Z,OK,archive-product,"1.11 Market Avenue, Huddersfield\Contract info\1.11 2018 Market Avenue Contract v2.pdf","prospects-and-clients-product-c044accb9f/1.11 Market Avenue, Huddersfield/Contract info/1.11 2018 Market Avenue Contract v2.pdf",251032,
2026-01-19T10:24:41.755Z,OK,archive-product,"1.11 Market Avenue, Huddersfield\Contract info\FP 1.11 Market Avenue Final.pdf","prospects-and-clients-product-c044accb9f/1.11 Market Avenue, Huddersfield/Contract info/FP 1.11 Market Avenue Final.pdf",4784698,
2026-01-19T10:24:50.701Z,OK,archive-people,"1.11 Market Avenue, Huddersfield\Contract info\FP 1.11 Market Avenue Final.pptx","prospects-and-clients-people-c044accb9f/1.11 Market Avenue, Huddersfield/Contract info/FP 1.11 Market Avenue Final.pptx",9610956,
2026-01-19T10:24:51.546Z,OK,archive-product,"1.11 Market Avenue, Huddersfield\Contract info\FP 1.11 Market Avenue v2 images only.pdf","prospects-and-clients-product-c044accb9f/1.11 Market Avenue, Huddersfield/Contract info/FP 1.11 Market Avenue v2 images only.pdf",556735,
2026-01-19T10:24:51.547Z,SKIP,,"1.11 Market Avenue, Huddersfield\Contract info\Thumbs.db",,79360,SKIP_skip_ext:.db
2026-01-19T10:24:51.547Z,SKIP,,"1.11 Market Avenue, Huddersfield\Thumbs.db",,93696,SKIP_skip_ext:.db
2026-01-19T10:24:51.932Z,OK,archive-people,1.11 Pendle Rise Nelson\1.11 - 2014 Pendle Rise Workings v1.xls,prospects-and-clients-people-c044accb9f/1.11 Pendle Rise Nelson/1.11 - 2014 Pendle Rise Workings v1.xls,96256,
2026-01-19T10:24:53.022Z,OK,archive-product,1.11 Pendle Rise Nelson\1.11 2014 - Pendle Rise Proposal.pdf,prospects-and-clients-product-c044accb9f/1.11 Pendle Rise Nelson/1.11 2014 - Pendle Rise Proposal.pdf,952322,
2026-01-19T10:24:54.804Z,OK,archive-people,1.11 Pendle Rise Nelson\2014 - Pendle Rise.pptx,prospects-and-clients-people-c044accb9f/1.11 Pendle Rise Nelson/2014 - Pendle Rise.pptx,1635150,
2026-01-19T10:24:55.131Z,OK,archive-performance,1.11 Pendle Rise Nelson\logo.jpg,prospects-and-clients-performance-c044accb9f/1.11 Pendle Rise Nelson/logo.jpg,51171,
2026-01-19T10:24:55.270Z,OK,archive-people,1.11 Pendle Rise Nelson\Pendle Rise install.xls,prospects-and-clients-people-c044accb9f/1.11 Pendle Rise Nelson/Pendle Rise install.xls,31744,
2026-01-19T10:24:55.459Z,OK,archive-people,1.11 Pendle Rise Nelson\Pendle Rise Workings 2014 v1.xls,prospects-and-clients-people-c044accb9f/1.11 Pendle Rise Nelson/Pendle Rise Workings 2014 v1.xls,98304,
2026-01-19T10:24:55.895Z,OK,archive-performance,1.11 Pendle Rise Nelson\plan.jpg,prospects-and-clients-performance-c044accb9f/1.11 Pendle Rise Nelson/plan.jpg,246583,
2026-01-19T10:24:55.896Z,SKIP,,1.11 Pendle Rise Nelson\Thumbs.db,,51200,SKIP_skip_ext:.db
2026-01-19T10:24:55.897Z,SKIP,,1.12 Prospect Centre Hull\.DS_Store,,10244,SKIP_no_extension
2026-01-19T10:24:56.396Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 - 2014 Decorations Plan - ACTUAL STOCK.xls,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 - 2014 Decorations Plan - ACTUAL STOCK.xls,179200,
2026-01-19T10:24:56.805Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 - 2014 Decorations Plan - Workings v1.xls,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 - 2014 Decorations Plan - Workings v1.xls,121344,
2026-01-19T10:24:57.081Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 - 2014 Decorations Plan - Workings v2.xls,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 - 2014 Decorations Plan - Workings v2.xls,126464,
2026-01-19T10:24:57.337Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 - 2014 Decorations Plan - Workings v3.xls,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 - 2014 Decorations Plan - Workings v3.xls,124416,
2026-01-19T10:24:58.213Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 2014 - Prospect Centre - addendum v1.pdf,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 2014 - Prospect Centre - addendum v1.pdf,947326,
2026-01-19T10:24:59.616Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 2014 - Prospect Centre - Addendum v1.pptx,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 2014 - Prospect Centre - Addendum v1.pptx,1233293,
2026-01-19T10:25:00.836Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 2014 - Prospect Centre - addendum v2.pdf,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 2014 - Prospect Centre - addendum v2.pdf,950260,
2026-01-19T10:25:02.202Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 2014 - Prospect Centre - addendum v2.pptx,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 2014 - Prospect Centre - addendum v2.pptx,1201672,
2026-01-19T10:25:05.604Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 2014 - Prospect Centre Proposal - FINAL VERSION Oct 2014.pdf,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 2014 - Prospect Centre Proposal - FINAL VERSION Oct 2014.pdf,2889967,
2026-01-19T10:25:13.267Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 2014 - Prospect Centre Proposal - FINAL VERSION Oct 2014.pptx,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 2014 - Prospect Centre Proposal - FINAL VERSION Oct 2014.pptx,7078953,
2026-01-19T10:25:16.828Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 2014 - Prospect Centre Proposal - v3 archived.pdf,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 2014 - Prospect Centre Proposal - v3 archived.pdf,2889802,
2026-01-19T10:25:23.529Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 2014 - Prospect Centre Proposal - v3 archived.pptx,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 2014 - Prospect Centre Proposal - v3 archived.pptx,7078935,
2026-01-19T10:25:26.090Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 2014 - Prospect Centre Proposal.pdf,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 2014 - Prospect Centre Proposal.pdf,2756319,
2026-01-19T10:25:32.076Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 2014 - Prospect Centre Proposal.pptx,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 2014 - Prospect Centre Proposal.pptx,6827432,
2026-01-19T10:25:36.555Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 Prospect Centre Installation - 2016.pdf,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 Prospect Centre Installation - 2016.pdf,4704797,
2026-01-19T10:25:51.689Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 Prospect Centre Installation - 2016.pptx,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 Prospect Centre Installation - 2016.pptx,16791986,
2026-01-19T10:26:06.410Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 Prospect Centre Installation - v2 final.pptx,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 Prospect Centre Installation - v2 final.pptx,16854652,
2026-01-19T10:26:25.939Z,OK,archive-people,1.12 Prospect Centre Hull\1.12 Prospect Centre Installation Document.pptx,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/1.12 Prospect Centre Installation Document.pptx,20633516,
2026-01-19T10:26:26.821Z,OK,archive-people,1.12 Prospect Centre Hull\2017\1.12 Prospect costs 2017 - FINAL v3.xls,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/2017/1.12 Prospect costs 2017 - FINAL v3.xls,258048,
2026-01-19T10:26:27.336Z,OK,archive-people,1.12 Prospect Centre Hull\2017\1.12 Prospect costs 2017.xls,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/2017/1.12 Prospect costs 2017.xls,257536,
2026-01-19T10:26:31.090Z,OK,archive-people,1.12 Prospect Centre Hull\2017\FP1.12_Prospect Centre_V1.pdf,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/2017/FP1.12_Prospect Centre_V1.pdf,3788369,
2026-01-19T10:26:42.664Z,OK,archive-people,1.12 Prospect Centre Hull\2017\FP1.12_Prospect Centre_V1.pptx,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/2017/FP1.12_Prospect Centre_V1.pptx,13005649,
2026-01-19T10:26:53.639Z,OK,archive-people,1.12 Prospect Centre Hull\2017\FP1.12_Prospect Centre_V2.pdf,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/2017/FP1.12_Prospect Centre_V2.pdf,11521339,
2026-01-19T10:27:05.789Z,OK,archive-people,1.12 Prospect Centre Hull\2017\FP1.12_Prospect Centre_V2.pptx,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/2017/FP1.12_Prospect Centre_V2.pptx,12997474,
2026-01-19T10:27:13.860Z,OK,archive-people,1.12 Prospect Centre Hull\2017\FP1.12_Prospect Centre_V3.pptx,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/2017/FP1.12_Prospect Centre_V3.pptx,8011755,
2026-01-19T10:27:19.202Z,OK,archive-people,1.12 Prospect Centre Hull\2017\FP1.12_Prospect Centre_V4.1.pdf,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/2017/FP1.12_Prospect Centre_V4.1.pdf,5712071,
2026-01-19T10:27:30.593Z,OK,archive-people,1.12 Prospect Centre Hull\2017\FP1.12_Prospect Centre_V4.1.pptx,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/2017/FP1.12_Prospect Centre_V4.1.pptx,12457430,
2026-01-19T10:27:38.817Z,OK,archive-people,1.12 Prospect Centre Hull\2017\FP1.12_Prospect Centre_V4.pdf,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/2017/FP1.12_Prospect Centre_V4.pdf,5733653,
2026-01-19T10:27:50.832Z,OK,archive-people,1.12 Prospect Centre Hull\2017\FP1.12_Prospect Centre_V4.pptx,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/2017/FP1.12_Prospect Centre_V4.pptx,12196428,
2026-01-19T10:27:50.833Z,SKIP,,1.12 Prospect Centre Hull\2017\Jpeghs to use\.DS_Store,,8196,SKIP_no_extension
2026-01-19T10:27:50.834Z,SKIP,,1.12 Prospect Centre Hull\2017\Jpeghs to use\._.DS_Store,,4096,SKIP_skip_ext:.ds_store
2026-01-19T10:27:51.322Z,OK,archive-people,1.12 Prospect Centre Hull\2017\Jpeghs to use\._1_2584.jpg,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/2017/Jpeghs to use/._1_2584.jpg,95313,
2026-01-19T10:27:51.533Z,OK,archive-people,1.12 Prospect Centre Hull\2017\Jpeghs to use\._1_2589.jpg,prospects-and-clients-people-c044accb9f/1.12 Prospect Centre Hull/2017/Jpeghs to use/._1_2589.jpg,83159,
